Formula,K_frac,Rb_frac,Cs_frac,MA_frac,FA_frac,Li_frac,Ca_frac,Sr_frac,Ba_frac,Ge_frac,Sn_frac,Pb_frac,Be_frac,Ni_frac,Cl_frac,Br_frac,I_frac,F_frac,A_Ionic_radius,B_Ionic_radius,X_Ionic_radius,A+B_Ionic_radius,A+X_Ionic_radius,B+X_Ionic_radius,A/B_Ionic_radius,A/X_Ionic_radius,B/X_Ionic_radius,Tolerance factor,Octahedral factor,A_Ionization energy(kJ/mol),B_Ionization energy(kJ/mol),X_Ionization energy(kJ/mol),A_Electron_affinity(kJ/mol),B_Electron_affinity(kJ/mol),X_Electron_affinity(kJ/mol),B_Valence_electrons,A_Boiling_point(K),B_Boiling_point(K),X_Boiling_point(K),A_Melting_point(K),B_Melting_point(K),X_Melting_point(K),A_Density(g/cc),B_Density(g/cc),X_Density(g/cc),A_Atomic_weight(u),B_Atomic_weight(u),X_Atomic_weight(u),A_Heat_of_fusion(kJ/mol),B_Heat_of_fusion(kJ/mol),X_Heat_of_fusion(kJ/mol),A_Heat_of_vap(kJ/mol),B_Heat_of_vap(kJ/mol),X_Heat_of_vap(kJ/mol),A_Electronegativity,B_Electronegativity,X_Electronegativity,Decomposition Energy (eV p.f.u.),Band Gap (eV),SLME @ 5um
KPbBr_1.125Cl_1.875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0.375,0,0,1.51,1.19,1.87,2.7,3.38,3.06,1.27,0.81,0.64,0.78,0.64,418.8,715.5,1209.4,48.36,110,339.73,4,1033,2023,273.93,336.8,600.65,207.34,0.86,11.35,3.18,39.1,207.2,52.12,2.33,4.77,3.99,76.9,177.9,11.9,0.82,2.33,3.09,1.838,1.885,0.119
KGeBr_1.5Cl_1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,1.51,0.87,1.89,2.38,3.4,2.76,1.74,0.8,0.46,0.87,0.46,418.8,762.1,1195.5,48.36,120,336.7,4,1033,3107,285.52,336.8,1211.5,219.06,0.86,5.32,3.17,39.1,72.61,57.68,2.33,31.8,4.25,76.9,334.3,12.47,0.82,2.01,3.06,1.236,0.696,0.137
KBaI_0.75Br_2.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,1.51,1.42,2.02,2.93,3.53,3.44,1.06,0.75,0.7,0.73,0.7,418.8,502.9,1107.03,48.36,-52,317.28,2,1033,2078,363.26,336.8,1002,296.14,0.86,3.59,3.57,39.1,137.33,91.65,2.33,8.01,5.91,76.9,140.2,16.27,0.82,1,2.89,1.43,3.322,0.004
MASnI_2.625Br_0.375,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.125,0.875,0,2.17,1.15,2.17,3.32,4.34,3.32,1.89,1,0.53,0.92,0.53,926.3,708.6,1024.84,8.68,121,298.96,4,267,2876,441.79,180.65,505.12,371.61,0.7,7.31,4.7,32.07,118.71,121.03,6.13,7.2,7.45,23.85,290.37,20.13,2.55,1.96,2.7,-0.132,1.027,0.201
KSnBr_1.125Cl_1.875,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.625,0.375,0,0,1.51,1.15,1.87,2.66,3.38,3.02,1.31,0.81,0.62,0.79,0.62,418.8,708.6,1209.4,48.36,121,339.73,4,1033,2876,273.93,336.8,505.12,207.34,0.86,7.31,3.18,39.1,118.71,52.12,2.33,7.2,3.99,76.9,290.37,11.9,0.82,1.96,3.09,1.72,0.668,0.121
FAPbBr_2.625Cl_0.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.125,0.875,0,0,2.53,1.19,1.94,3.72,4.47,3.13,2.13,1.3,0.61,1.01,0.61,849.1,715.5,1153.8,8.6,110,327.63,4,319,2023,320.27,354,600.65,254.23,1.1,11.35,3.13,45.06,207.2,74.34,6.5,4.77,5.03,29,177.9,14.16,2.57,2.33,2.99,-0.928,2.231,0.102
FASrI_1.5Br_1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,2.53,1.26,2.08,3.79,4.61,3.34,2.01,1.22,0.61,0.98,0.61,849.1,549.5,1074.15,8.6,-168,309.95,2,319,1655,394.68,354,1042,326.33,1.1,2.54,4.03,45.06,87.62,103.4,6.5,8.2,6.53,29,136.9,17.82,2.57,0.95,2.81,-0.626,3.528,0.002
FASrBr_0.375Cl_2.625,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,0,0,2.53,1.26,1.83,3.79,4.36,3.09,2.01,1.38,0.69,1,0.69,849.1,549.5,1237.2,8.6,-168,345.78,2,319,1655,250.76,354,1042,183.89,1.1,2.54,3.2,45.06,87.62,41.01,6.5,8.2,3.47,29,136.9,10.77,2.57,0.95,3.14,-0.883,4.309,0
FASrBr_0.75Cl_2.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,2.53,1.26,1.85,3.79,4.38,3.11,2.01,1.37,0.68,1,0.68,849.1,549.5,1223.3,8.6,-168,342.75,2,319,1655,262.35,354,1042,195.62,1.1,2.54,3.19,45.06,87.62,46.56,6.5,8.2,3.73,29,136.9,11.33,2.57,0.95,3.11,-0.851,4.285,0
FASnBr_1.875Cl_1.125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.375,0.625,0,0,2.53,1.15,1.9,3.68,4.43,3.05,2.2,1.33,0.6,1.03,0.6,849.1,708.6,1181.6,8.6,121,333.68,4,319,2876,297.1,354,505.12,230.78,1.1,7.31,3.15,45.06,118.71,63.23,6.5,7.2,4.51,29,290.37,13.03,2.57,1.96,3.04,-1.033,2.221,0.099
FAGeBr_1.5Cl_1.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,2.53,0.87,1.89,3.4,4.42,2.76,2.91,1.34,0.46,1.13,0.46,849.1,762.1,1195.5,8.6,120,336.7,4,319,3107,285.52,354,1211.5,219.06,1.1,5.32,3.17,45.06,72.61,57.68,6.5,31.8,4.25,29,334.3,12.47,2.57,2.01,3.06,-1.193,2.682,0.05
FACaI_1.5Br_1.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,2.53,1,2.08,3.53,4.61,3.08,2.53,1.22,0.48,1.06,0.48,849.1,589.8,1074.15,8.6,-156,309.95,2,319,1757,394.68,354,1112,326.33,1.1,1.55,4.03,45.06,40.08,103.4,6.5,8.53,6.53,29,154.67,17.82,2.57,1,2.81,-0.532,3.54,0.003
FABaBr_1.875Cl_1.125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.375,0.625,0,0,2.53,1.42,1.9,3.95,4.43,3.32,1.78,1.33,0.75,0.94,0.75,849.1,502.9,1181.6,8.6,-52,333.68,2,319,2078,297.1,354,1002,230.78,1.1,3.59,3.15,45.06,137.33,63.23,6.5,8.01,4.51,29,140.2,13.03,2.57,1,3.04,-0.642,4.02,0
FASnBr_0.75Cl_2.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,0.25,0,0,2.53,1.15,1.85,3.68,4.38,3,2.2,1.37,0.62,1.03,0.62,849.1,708.6,1223.3,8.6,121,342.75,4,319,2876,262.35,354,505.12,195.62,1.1,7.31,3.19,45.06,118.71,46.56,6.5,7.2,3.73,29,290.37,11.33,2.57,1.96,3.11,-1.094,2.584,0.055
FACaI_0.375Br_2.625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.875,0.125,0,2.53,1,1.99,3.53,4.52,2.99,2.53,1.27,0.5,1.07,0.5,849.1,589.8,1123.46,8.6,-156,320.94,2,319,1757,347.56,354,1112,281.04,1.1,1.55,3.35,45.06,40.08,85.78,6.5,8.53,5.6,29,154.67,15.5,2.57,1,2.92,-0.613,3.65,0.001
FASnBr_1.125Cl_1.875,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.625,0.375,0,0,2.53,1.15,1.87,3.68,4.4,3.02,2.2,1.36,0.62,1.03,0.62,849.1,708.6,1209.4,8.6,121,339.73,4,319,2876,273.93,354,505.12,207.34,1.1,7.31,3.18,45.06,118.71,52.12,6.5,7.2,3.99,29,290.37,11.9,2.57,1.96,3.09,-1.071,2.582,0.063
FASnI_2.25Br_0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,2.53,1.15,2.14,3.68,4.67,3.29,2.2,1.18,0.54,1,0.54,849.1,708.6,1041.28,8.6,121,302.63,4,319,2876,426.09,354,505.12,356.51,1.1,7.31,4.48,45.06,118.71,115.15,6.5,7.2,7.14,29,290.37,19.36,2.57,1.96,2.74,-0.789,1.528,0.199
FAPbBr_0.375Cl_2.625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,0,0,2.53,1.19,1.83,3.72,4.36,3.02,2.13,1.38,0.65,1.02,0.65,849.1,715.5,1237.2,8.6,110,345.78,4,319,2023,250.76,354,600.65,183.89,1.1,11.35,3.2,45.06,207.2,41.01,6.5,4.77,3.47,29,177.9,10.77,2.57,2.33,3.14,-1.071,2.637,0.05
FABaI_2.625Br_0.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.125,0.875,0,2.53,1.42,2.17,3.95,4.7,3.59,1.78,1.17,0.65,0.93,0.65,849.1,502.9,1024.84,8.6,-52,298.96,2,319,2078,441.79,354,1002,371.61,1.1,3.59,4.7,45.06,137.33,121.03,6.5,8.01,7.45,29,140.2,20.13,2.57,1,2.7,-0.518,3.391,0.004
MAPbBr_0.75Cl_2.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.75,0.25,0,0,2.17,1.19,1.85,3.36,4.02,3.04,1.82,1.17,0.64,0.94,0.64,926.3,715.5,1223.3,8.68,110,342.75,4,267,2023,262.35,180.65,600.65,195.62,0.7,11.35,3.19,32.07,207.2,46.56,6.13,4.77,3.73,23.85,177.9,11.33,2.55,2.33,3.11,-0.152,2.298,0.078
MAPbI_1.5Br_1.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0,2.17,1.19,2.08,3.36,4.25,3.27,1.82,1.04,0.57,0.92,0.57,926.3,715.5,1074.15,8.68,110,309.95,4,267,2023,394.68,180.65,600.65,326.33,0.7,11.35,4.03,32.07,207.2,103.4,6.13,4.77,6.53,23.85,177.9,17.82,2.55,2.33,2.81,-0.038,1.893,0.157
MAPbBr_1.5Cl_1.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,2.17,1.19,1.89,3.36,4.06,3.08,1.82,1.15,0.63,0.93,0.63,926.3,715.5,1195.5,8.68,110,336.7,4,267,2023,285.52,180.65,600.65,219.06,0.7,11.35,3.17,32.07,207.2,57.68,6.13,4.77,4.25,23.85,177.9,12.47,2.55,2.33,3.06,-0.158,2.262,0.084
MAPbBr_2.25Cl_0.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0.75,0,0,2.17,1.19,1.92,3.36,4.09,3.11,1.82,1.13,0.62,0.93,0.62,926.3,715.5,1167.7,8.68,110,330.65,4,267,2023,308.68,180.65,600.65,242.51,0.7,11.35,3.14,32.07,207.2,68.79,6.13,4.77,4.77,23.85,177.9,13.6,2.55,2.33,3.01,-0.144,2.094,0.109
MAPbI_2.25Br_0.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25,0.75,0,2.17,1.19,2.14,3.36,4.31,3.33,1.82,1.01,0.56,0.92,0.56,926.3,715.5,1041.28,8.68,110,302.63,4,267,2023,426.09,180.65,600.65,356.51,0.7,11.35,4.48,32.07,207.2,115.15,6.13,4.77,7.14,23.85,177.9,19.36,2.55,2.33,2.74,0.007,1.829,0.178
MAPbI_0.75Br_2.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,0.25,0,2.17,1.19,2.02,3.36,4.19,3.21,1.82,1.07,0.59,0.92,0.59,926.3,715.5,1107.03,8.68,110,317.28,4,267,2023,363.26,180.65,600.65,296.14,0.7,11.35,3.57,32.07,207.2,91.65,6.13,4.77,5.91,23.85,177.9,16.27,2.55,2.33,2.89,-0.082,1.982,0.143
K_0.625Rb_0.25Cs_0.125SnBr_3,0.625,0.25,0.125,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.56,1.15,1.96,2.71,3.52,3.11,1.36,0.8,0.59,0.8,0.59,409.46,708.6,1139.9,47.63,121,324.6,4,1003.88,2876,331.85,326.35,505.12,265.95,1.15,7.31,3.12,62.42,118.71,79.9,2.3,7.2,5.29,73.83,290.37,14.73,0.82,1.96,2.96,0.05,0.57,0.102
K_0.125Rb_0.375Cs_0.5SnCl_3,0.125,0.375,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.66,1.15,1.81,2.81,3.47,2.96,1.45,0.92,0.64,0.83,0.64,391.33,708.6,1251.1,46.37,121,348.8,4,961.5,2876,239.18,310.11,505.12,172.17,1.62,7.31,3.21,103.39,118.71,35.45,2.21,7.2,3.21,69.43,290.37,10.2,0.81,1.96,3.16,0.966,0.958,0.156
K_0.5Cs_0.5PbI_3,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.63,1.19,2.2,2.82,3.83,3.39,1.37,0.74,0.54,0.8,0.54,397.25,715.5,1008.4,46.93,110,295.3,4,988.5,2023,457.5,319.17,600.65,386.7,1.37,11.35,4.93,86.01,207.2,126.9,2.21,4.77,7.76,72.32,177.9,20.9,0.81,2.33,2.66,1.532,1.466,0.206
K_0.125Rb_0.875SrBr_3,0.125,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.6,1.26,1.96,2.86,3.56,3.22,1.27,0.82,0.64,0.78,0.64,404.98,549.5,1139.9,47.07,-168,324.6,2,970,1655,331.85,315.65,1042,265.95,1.45,2.54,3.12,79.67,87.62,79.9,2.34,8.2,5.29,70.16,136.9,14.73,0.82,0.95,2.96,0.221,3.856,0
K_0.375Rb_0.375Cs_0.25BaI_3,0.375,0.375,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.61,1.42,2.2,3.03,3.81,3.62,1.13,0.73,0.65,0.74,0.65,402.1,502.9,1008.4,47.09,-52,295.3,2,983.75,2078,457.5,318.92,1002,386.7,1.36,3.59,4.93,79.94,137.33,126.9,2.27,8.01,7.76,71.72,140.2,20.9,0.81,1,2.66,2.3,3.218,0.007
K_0.25Rb_0.125Cs_0.625BaI_3,0.25,0.125,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.67,1.42,2.2,3.09,3.87,3.62,1.17,0.76,0.65,0.76,0.65,389.89,502.9,1008.4,46.38,-52,295.3,2,968.38,2078,457.5,311.74,1002,386.7,1.58,3.59,4.93,103.53,137.33,126.9,2.18,8.01,7.76,70.21,140.2,20.9,0.8,1,2.66,1.312,3.327,0.005
K_0.75Cs_0.25SnI_3,0.75,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.57,1.15,2.2,2.72,3.77,3.35,1.36,0.71,0.52,0.8,0.52,408.03,708.6,1008.4,47.64,121,295.3,4,1010.75,2876,457.5,327.99,505.12,386.7,1.11,7.31,4.93,62.55,118.71,126.9,2.27,7.2,7.76,74.61,290.37,20.9,0.81,1.96,2.66,1.995,0.411,0.068
K_0.625Rb_0.125Cs_0.25PbI_3,0.625,0.125,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.58,1.19,2.2,2.77,3.78,3.39,1.33,0.72,0.54,0.79,0.54,406.05,715.5,1008.4,47.46,110,295.3,4,1001.75,2023,457.5,324.96,600.65,386.7,1.2,11.35,4.93,68.35,207.2,126.9,2.27,4.77,7.76,73.65,177.9,20.9,0.81,2.33,2.66,2.2,1.458,0.206
K_0.5Rb_0.125Cs_0.375GeBr_3,0.5,0.125,0.375,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.61,0.87,1.96,2.48,3.57,2.83,1.85,0.82,0.44,0.89,0.44,400.66,762.1,1139.9,47.1,120,324.6,4,990.63,3107,331.85,320.56,1211.5,265.95,1.32,5.32,3.12,80.08,72.61,79.9,2.24,31.8,5.29,72.5,334.3,14.73,0.81,2.01,2.96,-0.207,1.907,0.119
FA_0.75K_0.25SrBr_3,0.25,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0,1,0,0,2.28,1.26,1.96,3.54,4.24,3.22,1.81,1.16,0.64,0.93,0.64,741.53,549.5,1139.9,18.54,-168,324.6,2,497.5,1655,331.85,349.7,1042,265.95,1.04,2.54,3.12,43.57,87.62,79.9,5.46,8.2,5.29,40.98,136.9,14.73,2.13,0.95,2.96,-0.514,4.169,0
MA_0.375K_0.5Rb_0.125SrCl_3,0.5,0.125,0,0.375,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.77,1.26,1.81,3.03,3.58,3.07,1.4,0.98,0.7,0.82,0.7,607.14,549.5,1251.1,33.3,-168,348.8,2,736.75,1655,239.18,275.22,1042,172.17,0.88,2.54,3.21,42.26,87.62,35.45,3.76,8.2,3.21,56.04,136.9,10.2,1.47,0.95,3.16,1.279,5.181,0
FA_0.5K_0.375Cs_0.125CaI_3,0.375,0,0.125,0,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,2.05,1,2.2,3.05,4.25,3.2,2.05,0.93,0.45,0.94,0.45,628.56,589.8,1008.4,28.12,-156,295.3,2,664.88,1757,457.5,340.99,1112,386.7,1.11,1.55,4.93,53.81,40.08,126.9,4.39,8.53,7.76,51.81,154.67,20.9,1.69,1,2.66,0.773,3.556,0.003
FA_0.5K_0.25Rb_0.25SrI_3,0.25,0.25,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,2.05,1.26,2.2,3.31,4.25,3.46,1.62,0.93,0.57,0.87,0.57,630,549.5,1008.4,28.11,-168,295.3,2,658,1655,457.5,339.36,1042,386.7,1.15,2.54,4.93,53.67,87.62,126.9,4.42,8.2,7.76,51.03,136.9,20.9,1.7,0.95,2.66,0.901,3.635,0.002
FA_0.875MA_0.125CaBr_3,0,0,0,0.125,0.875,0,1,0,0,0,0,0,0,0,0,1,0,0,2.49,1,1.96,3.49,4.45,2.96,2.49,1.27,0.51,1.06,0.51,858.75,589.8,1139.9,8.61,-156,324.6,2,312.5,1757,331.85,332.33,1112,265.95,1.05,1.55,3.12,43.44,40.08,79.9,6.45,8.53,5.29,28.36,154.67,14.73,2.57,1,2.96,-0.567,4.001,0
MA_0.625Rb_0.25Cs_0.125GeBr_3,0,0.25,0.125,0.625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.98,0.87,1.96,2.85,3.94,2.83,2.27,1.01,0.44,0.98,0.44,726.65,762.1,1139.9,22.83,120,324.6,4,525.13,3107,331.85,228.76,1211.5,265.95,1.05,5.32,3.12,58.03,72.61,79.9,4.68,31.8,5.29,40.67,334.3,14.73,1.9,2.01,2.96,-0.232,1.572,0.203
FA_0.375Rb_0.375Cs_0.25SnBr_3,0,0.375,0.25,0,0.375,0,0,0,0,0,1,0,0,0,0,1,0,0,1.99,1.15,1.96,3.14,3.95,3.11,1.73,1.01,0.59,0.9,0.59,563.46,708.6,1139.9,32.18,121,324.6,4,716,2876,331.85,325.37,505.12,265.95,1.45,7.31,3.12,82.18,118.71,79.9,3.84,7.2,5.29,53.76,290.37,14.73,1.47,1.96,2.96,-0.47,1.839,0.172
FA_0.375K_0.375Rb_0.125Cs_0.125GeI_3,0.375,0.125,0.125,0,0.375,0,0,0,0,1,0,0,0,0,0,0,1,0,1.93,0.87,2.2,2.8,4.13,3.07,2.22,0.88,0.4,0.95,0.4,572.8,762.1,1008.4,32.91,120,295.3,4,745.13,3107,457.5,335.82,1211.5,386.7,1.16,5.32,4.93,58.86,72.61,126.9,3.87,31.8,7.76,56.83,334.3,20.9,1.47,2.01,2.66,1.093,1.768,0.17
MA_0.375K_0.375Rb_0.125Cs_0.125PbCl_3,0.375,0.125,0.125,0.375,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.8,1.19,1.81,2.99,3.61,3,1.51,0.99,0.66,0.85,0.66,601.75,715.5,1251.1,32.94,110,348.8,4,725.63,2023,239.18,270.82,600.65,172.17,1.01,11.35,3.21,53.99,207.2,35.45,3.73,4.77,3.21,54.9,177.9,10.2,1.47,2.33,3.16,1.051,2.625,0.043
FA_0.625K_0.25Rb_0.125GeI_3,0.25,0.125,0,0,0.625,0,0,0,0,1,0,0,0,0,0,0,1,0,2.16,0.87,2.2,3.03,4.36,3.07,2.48,0.98,0.4,1,0.4,685.76,762.1,1008.4,23.33,120,295.3,4,577.75,3107,457.5,344.53,1211.5,386.7,1.09,5.32,4.93,48.62,72.61,126.9,4.94,31.8,7.76,46,334.3,20.9,1.91,2.01,2.66,0.603,1.559,0.191
FA_0.625Rb_0.375SnCl_3,0,0.375,0,0,0.625,0,0,0,0,0,1,0,0,0,1,0,0,0,2.19,1.15,1.81,3.34,4,2.96,1.9,1.21,0.64,0.95,0.64,681.81,708.6,1251.1,22.96,121,348.8,4,559.75,2876,239.18,338.49,505.12,172.17,1.26,7.31,3.21,60.21,118.71,35.45,4.94,7.2,3.21,44.08,290.37,10.2,1.91,1.96,3.16,-0.816,2.474,0.068
MA_0.375K_0.375Rb_0.125Cs_0.125PbI_3,0.375,0.125,0.125,0.375,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,1.19,2.2,2.99,4,3.39,1.51,0.82,0.54,0.83,0.54,601.75,715.5,1008.4,32.94,110,295.3,4,725.63,2023,457.5,270.82,600.65,386.7,1.01,11.35,4.93,53.99,207.2,126.9,3.73,4.77,7.76,54.9,177.9,20.9,1.47,2.33,2.66,1.317,1.824,0.164
FA_0.75Cs_0.25PbI_3,0,0,0.25,0,0.75,0,0,0,0,0,0,1,0,0,0,0,1,0,2.33,1.19,2.2,3.52,4.53,3.39,1.96,1.06,0.54,0.95,0.54,730.75,715.5,1008.4,17.82,110,295.3,4,475.25,2023,457.5,340.89,600.65,386.7,1.29,11.35,4.93,67.02,207.2,126.9,5.4,4.77,7.76,38.69,177.9,20.9,2.13,2.33,2.66,-0.384,1.711,0.193
FA_0.375K_0.5Rb_0.125BaI_3,0.5,0.125,0,0,0.375,0,0,0,1,0,0,0,0,0,0,0,1,0,1.91,1.42,2.2,3.33,4.11,3.62,1.34,0.87,0.65,0.8,0.65,578.19,502.9,1008.4,33.27,-52,295.3,2,756.25,2078,457.5,340.23,1002,386.7,1.03,3.59,4.93,47.13,137.33,126.9,3.9,8.01,7.76,57.98,140.2,20.9,1.48,1,2.66,1.38,3.711,0.002
FA_0.5Cs_0.5BaI_3,0,0,0.5,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,2.14,1.42,2.2,3.56,4.34,3.62,1.5,0.97,0.65,0.85,0.65,612.4,502.9,1008.4,27.05,-52,295.3,2,631.5,2078,457.5,327.77,1002,386.7,1.49,3.59,4.93,88.99,137.33,126.9,4.3,8.01,7.76,48.37,140.2,20.9,1.68,1,2.66,-0.262,3.698,0.001
FA_0.125MA_0.875GeBr_3,0,0,0,0.875,0.125,0,0,0,0,1,0,0,0,0,0,1,0,0,2.22,0.87,1.96,3.09,4.18,2.83,2.55,1.13,0.44,1.04,0.44,916.65,762.1,1139.9,8.67,120,324.6,4,273.5,3107,331.85,202.32,1211.5,265.95,0.75,5.32,3.12,33.69,72.61,79.9,6.18,31.8,5.29,24.49,334.3,14.73,2.55,2.01,2.96,-0.368,2.153,0.091
FA_0.5K_0.375Cs_0.125GeCl_3,0.375,0,0.125,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,2.05,0.87,1.81,2.92,3.86,2.68,2.35,1.13,0.48,1.02,0.48,628.56,762.1,1251.1,28.12,120,348.8,4,664.88,3107,239.18,340.99,1211.5,172.17,1.11,5.32,3.21,53.81,72.61,35.45,4.39,31.8,3.21,51.81,334.3,10.2,1.69,2.01,3.16,0.288,3.145,0.016
FA_0.5K_0.25Rb_0.125Cs_0.125BaBr_3,0.25,0.125,0.125,0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,2.06,1.42,1.96,3.48,4.02,3.38,1.45,1.05,0.72,0.84,0.72,626.59,502.9,1139.9,27.94,-52,324.6,2,655.88,2078,331.85,337.97,1002,265.95,1.19,3.59,3.12,59.6,137.33,79.9,4.39,8.01,5.29,50.84,140.2,14.73,1.69,1,2.96,-0.183,4.02,0
MA_0.375K_0.375Cs_0.25SnI_3,0.375,0,0.25,0.375,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.82,1.15,2.2,2.97,4.02,3.35,1.58,0.83,0.52,0.85,0.52,598.34,708.6,1008.4,32.76,121,295.3,4,723.5,2876,457.5,269.43,505.12,386.7,1.05,7.31,4.93,59.92,118.71,126.9,3.7,7.2,7.76,54.72,290.37,20.9,1.46,1.96,2.66,0.841,1.087,0.194
FA_0.75MA_0.25SrI_3,0,0,0,0.25,0.75,0,0,1,0,0,0,0,0,0,0,0,1,0,2.44,1.26,2.2,3.7,4.64,3.46,1.94,1.11,0.57,0.95,0.57,868.4,549.5,1008.4,8.62,-168,295.3,2,306,1655,457.5,310.66,1042,386.7,1,2.54,4.93,41.81,87.62,126.9,6.41,8.2,7.76,27.71,136.9,20.9,2.57,0.95,2.66,-0.439,3.43,0.003
FA_0.875MA_0.125SnCl_3,0,0,0,0.125,0.875,0,0,0,0,0,1,0,0,0,1,0,0,0,2.49,1.15,1.81,3.64,4.3,2.96,2.16,1.37,0.64,1.03,0.64,858.75,708.6,1251.1,8.61,121,348.8,4,312.5,2876,239.18,332.33,505.12,172.17,1.05,7.31,3.21,43.44,118.71,35.45,6.45,7.2,3.21,28.36,290.37,10.2,2.57,1.96,3.16,-1.104,2.663,0.048
CsBaI_2.25_Cl_0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0.75,0,1.74,1.42,2.1,3.16,3.84,3.52,1.23,0.83,0.68,0.77,0.68,375.7,502.9,1069.08,45.49,-52,308.68,2,944,2078,402.92,301.54,1002,333.07,1.87,3.59,4.5,132.91,137.33,104.04,2.09,8.01,6.62,67.74,140.2,18.23,0.79,1,2.79,0.536,3.719,0.001
CsBaI_2.625_Cl_0.375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.125,0,0.875,0,1.74,1.42,2.15,3.16,3.89,3.57,1.23,0.81,0.66,0.77,0.66,375.7,502.9,1038.74,45.49,-52,301.99,2,944,2078,430.21,301.54,1002,359.88,1.87,3.59,4.72,132.91,137.33,115.47,2.09,8.01,7.19,67.74,140.2,19.56,0.79,1,2.72,0.433,3.504,0.002
CsBaI_0.375_Cl_2.625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.875,0,0.125,0,1.74,1.42,1.86,3.16,3.6,3.28,1.23,0.94,0.76,0.78,0.76,375.7,502.9,1220.76,45.49,-52,342.11,2,944,2078,266.47,301.54,1002,198.99,1.87,3.59,3.43,132.91,137.33,46.88,2.09,8.01,3.78,67.74,140.2,11.54,0.79,1,3.1,1.865,4.067,0
CsBaI_0.75_Cl_2.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,1.74,1.42,1.91,3.16,3.65,3.33,1.23,0.91,0.74,0.78,0.74,375.7,502.9,1190.43,45.49,-52,335.43,2,944,2078,293.76,301.54,1002,225.8,1.87,3.59,3.64,132.91,137.33,58.31,2.09,8.01,4.35,67.74,140.2,12.88,0.79,1,3.04,1.508,3.897,0
CsBaI_1.125_Cl_1.875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.625,0,0.375,0,1.74,1.42,1.96,3.16,3.7,3.38,1.23,0.89,0.73,0.77,0.73,375.7,502.9,1160.09,45.49,-52,328.74,2,944,2078,321.05,301.54,1002,252.62,1.87,3.59,3.86,132.91,137.33,69.74,2.09,8.01,4.92,67.74,140.2,14.21,0.79,1,2.97,1.269,3.603,0.001
